,inputs,outputs,intention
952,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
953,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
954,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
955,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
956,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
957,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
958,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
959,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
960,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
961,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
962,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
963,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
964,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
965,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
966,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
967,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
968,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
969,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
970,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
971,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
972,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
973,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
974,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
975,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
976,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
977,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
978,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
979,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
980,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
981,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
982,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
983,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
984,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
985,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
986,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
987,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
988,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
989,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
990,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
991,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
992,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
993,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
994,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
995,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
996,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
997,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
998,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
999,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
1000,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
1001,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
1002,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
1003,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
1004,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
1005,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
1006,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
1007,"[1, 0, 0.03389830508474576, 0, 0, 0.05714285714285714, 0, 0, 0.4, 0, 0, 2.0, 0, 0, 0.05714285714285714, 1, 0, 0.4, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
1008,"[0, 0, 0.05405405405405406, 0, 1, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.08695652173913043, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 0, 0, 0.08695652173913043, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",food move
1009,"[0, 0, 0.05405405405405406, 0, 1, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.08695652173913043, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 0, 0, 0.08695652173913043, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",munch
1010,"[0, 0, 0.05405405405405406, 0, 1, 0.10526315789473684, 1, 0, 0.09523809523809523, 0, 0, 0.08695652173913043, 0, 0, 0.10526315789473684, 0, 0, 0.09523809523809523, 0, 0, 0.10526315789473684, 0, 0, 0.09523809523809523]","[0, 0, 0, 1]",munch
1011,"[0, 0, 0.05714285714285714, 0, 0, 0.09523809523809523, 1, 0, 0.10526315789473684, 0, 1, 0.08, 0, 0, 0.09523809523809523, 0, 0, 0.10526315789473684, 0, 0, 0.09523809523809523, 0, 0, 0.10526315789473684]","[1, 0, 0, 0]",food move
1012,"[0, 0, 0.08695652173913043, 0, 1, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.05405405405405406, 0, 0, 0.08695652173913043, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",food move
1013,"[0, 0, 0.09523809523809523, 0, 1, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.05128205128205128, 0, 0, 0.09523809523809523, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",food move
1014,"[0, 0, 0.05128205128205128, 0, 0, 0.2222222222222222, 1, 0, 0.06451612903225806, 0, 1, 0.09523809523809523, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 0.09523809523809523]","[1, 0, 0, 0]",food move
1015,"[0, 0, 0.05128205128205128, 0, 0, 0.2222222222222222, 1, 0, 0.06451612903225806, 0, 1, 0.09523809523809523, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 0.09523809523809523]","[1, 0, 0, 0]",food move
1016,"[0, 0, 0.05128205128205128, 0, 0, 0.2857142857142857, 1, 0, 0.06060606060606061, 0, 1, 0.09523809523809523, 0, 0, 0.2857142857142857, 0, 0, 0.06060606060606061, 0, 0, 0.2857142857142857, 0, 0, 0.09523809523809523]","[1, 0, 0, 0]",food move
1017,"[0, 0, 0.08695652173913043, 0, 1, 0.08, 1, 0, 0.13333333333333333, 0, 0, 0.05405405405405406, 0, 0, 0.08695652173913043, 0, 0, 0.13333333333333333, 0, 0, 0.08, 0, 0, 0.13333333333333333]","[0, 0, 0, 1]",munch
1018,"[0, 0, 0.13333333333333333, 0, 1, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.044444444444444446, 0, 0, 0.13333333333333333, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",food move
1019,"[1, 1, 0.03389830508474576, 0, 0, 0.09523809523809523, 0, 0, 0.10526315789473684, 0, 0, 2.0, 0, 0, 0.09523809523809523, 0, 0, 0.10526315789473684, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
1020,"[0, 0, 0.05128205128205128, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 0.09523809523809523, 0, 0, 2.0, 0, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 0.09523809523809523]","[1, 0, 0, 0]",wall move
1021,"[0, 0, 0.05128205128205128, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 0.09523809523809523, 0, 0, 2.0, 0, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 0.09523809523809523]","[1, 0, 0, 0]",wall move
1022,"[0, 0, 0.04878048780487805, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 0.10526315789473684, 0, 0, 2.0, 0, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 0.10526315789473684]","[1, 0, 0, 0]",wall move
1023,"[1, 0, 0.04081632653061224, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 0, 1, 0.18181818181818182, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 0, 0, 0.2222222222222222, 0, 0, 0.18181818181818182]","[1, 0, 0, 0]",munch
1024,"[1, 0, 0.03636363636363636, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 0, 1, 0.4, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 0, 0, 0.4, 0, 0, 0.4]","[1, 0, 0, 0]",munch
1025,"[1, 0, 0.03773584905660377, 0, 0, 0.2857142857142857, 0, 0, 0.06060606060606061, 0, 1, 0.2857142857142857, 0, 0, 0.2857142857142857, 0, 0, 0.06060606060606061, 0, 0, 0.2857142857142857, 0, 0, 0.2857142857142857]","[1, 0, 0, 0]",munch
1026,"[0, 0, 0.08695652173913043, 0, 0, 0.18181818181818182, 1, 0, 0.06896551724137931, 0, 1, 0.05405405405405406, 0, 0, 0.18181818181818182, 0, 0, 0.08695652173913043, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931]","[1, 0, 0, 0]",food move
1027,"[1, 0, 0.03389830508474576, 0, 0, 0.09523809523809523, 0, 0, 0.10526315789473684, 0, 0, 2.0, 0, 0, 0.09523809523809523, 0, 0, 0.10526315789473684, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
1028,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1029,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1030,"[0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182]","[0, 0, 0, 1]",wall move
1031,"[0, 0, 0.07407407407407407, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 0.06060606060606061, 0, 0, 2.0, 0, 0, 0.07407407407407407, 0, 0, 2.0, 0, 0, 0.06060606060606061]","[1, 0, 0, 0]",wall move
1032,"[1, 0, 0.03389830508474576, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 0, 0, 2.0, 0, 0, 0.2222222222222222, 0, 0, 0.06451612903225806, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
1033,"[0, 0, 2.0, 0, 0, 0.08, 0, 0, 0.13333333333333333, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.08, 1, 0, 0.13333333333333333]","[0, 0, 0, 1]",wall move
1034,"[0, 0, 2.0, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.08695652173913043, 1, 0, 0.11764705882352941]","[0, 0, 0, 1]",wall move
1035,"[0, 0, 2.0, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.08695652173913043, 1, 0, 0.11764705882352941]","[0, 0, 0, 1]",wall move
1036,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
1037,"[0, 0, 2.0, 0, 0, 0.09523809523809523, 0, 0, 0.10526315789473684, 1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.09523809523809523, 1, 0, 0.10526315789473684]","[0, 0, 0, 1]",wall move
1038,"[0, 0, 0.13333333333333333, 0, 1, 0.4, 1, 0, 0.05714285714285714, 0, 0, 0.044444444444444446, 0, 0, 0.4, 0, 0, 0.13333333333333333, 0, 0, 0.4, 0, 0, 0.05714285714285714]","[0, 0, 0, 1]",munch
1039,"[0, 0, 0.4, 0, 0, 0.08695652173913043, 1, 0, 0.11764705882352941, 0, 1, 0.03636363636363636, 0, 0, 0.4, 0, 0, 0.4, 0, 0, 0.08695652173913043, 1, 0, 0.11764705882352941]","[1, 0, 0, 0]",food move
1040,"[0, 0, 0.2222222222222222, 0, 0, 0.09523809523809523, 1, 0, 0.10526315789473684, 0, 1, 0.0392156862745098, 0, 0, 0.2222222222222222, 1, 0, 0.2222222222222222, 0, 0, 0.09523809523809523, 0, 0, 0.10526315789473684]","[1, 0, 0, 0]",food move
1041,"[0, 0, 0.03508771929824561, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 0.6666666666666666, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 0.6666666666666666]","[1, 0, 0, 0]",wall move
1042,"[1, 0, 0.03389830508474576, 0, 0, 2.0, 0, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 0, 1]",wall move
1043,"[1, 0, 0.04878048780487805, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 0, 1, 0.10526315789473684, 0, 0, 0.18181818181818182, 0, 0, 0.06896551724137931, 0, 0, 0.18181818181818182, 0, 0, 0.10526315789473684]","[1, 0, 0, 0]",munch
1044,"[1, 0, 0.11764705882352941, 0, 0, 0.09523809523809523, 0, 0, 0.10526315789473684, 0, 1, 0.046511627906976744, 0, 0, 0.11764705882352941, 0, 0, 0.11764705882352941, 0, 0, 0.09523809523809523, 0, 0, 0.10526315789473684]","[1, 0, 0, 0]",munch
1045,"[1, 0, 0.03389830508474576, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 0.07407407407407407, 0, 0, 0.15384615384615385, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
1046,"[0, 0, 2.0, 0, 0, 0.2857142857142857, 1, 0, 0.06060606060606061, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.2857142857142857, 0, 0, 0.06060606060606061]","[1, 0, 0, 0]",food move
1047,"[0, 0, 0.4, 0, 0, 0.6666666666666666, 1, 0, 0.05405405405405406, 0, 1, 0.03636363636363636, 0, 0, 0.6666666666666666, 0, 0, 0.4, 0, 0, 0.6666666666666666, 0, 0, 0.05405405405405406]","[1, 0, 0, 0]",food move
1048,"[0, 0, 0.4, 0, 0, 2.0, 1, 0, 0.05128205128205128, 0, 0, 0.03636363636363636, 0, 0, 2.0, 0, 0, 0.4, 0, 0, 2.0, 1, 0, 0.05128205128205128]","[1, 0, 0, 0]",wall move
1049,"[0, 0, 2.0, 0, 0, 0.4, 1, 0, 0.05714285714285714, 0, 1, 0.03389830508474576, 0, 0, 2.0, 0, 0, 2.0, 0, 0, 0.4, 0, 0, 0.05714285714285714]","[1, 0, 0, 0]",food move
1050,"[1, 0, 0.06060606060606061, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941, 0, 1, 0.07407407407407407, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941]","[1, 0, 0, 0]",munch
1051,"[1, 0, 0.05714285714285714, 0, 1, 0.08695652173913043, 0, 0, 0.11764705882352941, 0, 0, 0.08, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941, 0, 0, 0.08695652173913043, 0, 0, 0.11764705882352941]","[0, 0, 0, 1]",food move
1052,"[1, 0, 0.08, 0, 0, 0.2857142857142857, 0, 0, 0.06060606060606061, 0, 1, 0.05714285714285714, 0, 0, 0.2857142857142857, 0, 0, 0.08, 0, 0, 0.2857142857142857, 0, 0, 0.06060606060606061]","[1, 0, 0, 0]",munch
1053,"[1, 0, 0.06896551724137931, 0, 0, 0.6666666666666666, 0, 0, 0.05405405405405406, 0, 1, 0.06451612903225806, 0, 0, 0.6666666666666666, 0, 0, 0.06896551724137931, 0, 0, 0.6666666666666666, 0, 0, 0.06451612903225806]","[1, 0, 0, 0]",munch
1054,"[0, 0, 0.6666666666666666, 0, 0, 0.10526315789473684, 1, 0, 0.09523809523809523, 0, 1, 0.03508771929824561, 0, 0, 0.6666666666666666, 0, 0, 0.6666666666666666, 0, 0, 0.10526315789473684, 1, 0, 0.09523809523809523]","[1, 0, 0, 0]",food move
1055,"[1, 0, 0.03389830508474576, 0, 0, 0.11764705882352941, 0, 0, 0.08695652173913043, 0, 0, 2.0, 0, 0, 0.11764705882352941, 0, 0, 0.08695652173913043, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 1, 0]",wall move
1056,"[1, 0, 0.07407407407407407, 0, 0, 0.10526315789473684, 0, 0, 0.09523809523809523, 0, 1, 0.06060606060606061, 0, 0, 0.10526315789473684, 0, 0, 0.09523809523809523, 0, 0, 0.10526315789473684, 0, 0, 0.09523809523809523]","[1, 0, 0, 0]",munch
1057,"[1, 0, 0.03389830508474576, 0, 0, 0.4, 0, 0, 0.05714285714285714, 0, 0, 2.0, 0, 0, 0.4, 1, 0, 0.05714285714285714, 0, 0, 2.0, 0, 0, 2.0]","[0, 0, 0, 1]",wall move
